node_id,skill_tag,question,question_type,difficulty,answer_key
,计算机网络,HTTP 1.1 有什么特性？,technical,easy,"支持长连接、管道化传输；增强缓存控制（Cache-Control, ETag）；支持断点续传（Range）；必须包含 Host 字段以支持虚拟主机；新增多种状态码。"
,计算机网络,GET 和 POST 请求产生的 TCP 数据包数量有何不同？,technical,medium,GET 通常产生一个 TCP 数据包（Header 和 Data 一并发送）；POST 通常产生两个 TCP 数据包（先 Header，服务器响应 100 continue，再 Data）。
,计算机网络,GET 和 POST 请求支持的编码方式有何不同？,technical,easy,GET 只能进行 URL 编码（application/x-www-form-urlencoded）；POST 支持多种编码方式，包括 application/x-www-form-urlencoded 或 multipart/form-data（用于二进制数据）。
,计算机网络,HTTP/1.1 的主要特性有哪些？,technical,medium,1. 长连接（Keep-Alive）；2. 管线化（Pipelining）；3. 新增方法（PUT/DELETE 等）；4. 新增错误码；5. 增强缓存字段；6. Range 头域支持分块传输；7. Host 字段支持虚拟主机。
,计算机网络,HTTP/1.1 和 HTTP/1.0 有什么区别？,technical,medium,1. 连接：1.1 长连接，1.0 短连接；2. 缓存：1.1 引入 Entity tag 等更多策略；3. 管道化：1.1 支持并行请求；4. Host 字段：1.1 支持虚拟主机；5. 状态码：1.1 新增 24 个；6. 带宽：1.1 支持 Range 头断点续传。
,计算机网络,HTTP/2.0 和 HTTP/1.1 有什么区别？,technical,medium,1. 格式：2.0 二进制，1.X 文本；2. 多路复用：2.0 单连接多请求，1.X 串行；3. Header 压缩：2.0 减少冗余；4. 服务端推送：2.0 可主动推送资源，提升速度。
,计算机网络,HTTPS 和 HTTP 有什么区别？,technical,easy,1. 安全：HTTPS 加密，HTTP 明文；2. 握手：HTTPS 需 SSL/TLS 握手，HTTP 直接传输；3. 端口：HTTPS 443，HTTP 80；4. 证书：HTTPS 需 CA 证书验证身份。
,计算机网络,SSL/TLS 是什么？,technical,easy,SSL 是安全套接字层，TLS 是传输层安全协议。HTTPS 基于 TLS/SSL。通过加密防窃听、身份验证确保可信、消息摘要保证数据完整性来确保安全通信。
,计算机网络,什么是对称加密和非对称加密？,technical,medium,对称加密使用相同密钥加解密，速度快但密钥安全要求高。非对称加密使用公钥加密、私钥解密，支持数字签名，安全性高但速度慢。
,计算机网络,HTTPS 是如何建立连接的？,technical,hard,1. 客户端请求；2. 服务器返回证书；3. 客户端验证证书；4. 客户端生成会话密钥并用公钥加密发送；5. 服务器用私钥解密；6. 双方使用会话密钥对称加密通信。
,计算机网络,URL 和 URI 是什么？,technical,easy,URI 是统一资源标识符，通用术语。URL 是 URI 的特殊形式，提供资源位置。URL 包含协议、域名/IP 等部分，用于定位和获取资源。
,计算机网络,URL 通常由哪些部分组成？,technical,easy,包括协议、域名、端口、路径、查询参数、片段标识。例如在 https://www.example.com:8080/path/resource?param=value#section 中，协议是 HTTPS，域名是 www.example.com，端口是 8080，路径是/path/resource，查询参数是 param=value，片段标识是 section。
,计算机网络,DNS 是什么？,technical,easy,DNS 是域名系统（Domain Name System）的缩写，作用于 TCP/IP 网络，主要服务是将主机名和域名（如 www.baidu.com）转换为 IP 地址（如 128.13.45.56）。
,计算机网络,DNS 的解析过程是什么？,technical,medium,1.查浏览器缓存；2.查本地 Host 文件；3.查本地 DNS 服务器；4.若未命中则查根 DNS 服务器；5.查顶级域 DNS 服务器；6.查权威 DNS 服务器；7.返回 IP 给浏览器并缓存；8.浏览器发起连接。
,计算机网络,DNS 递归查询和迭代查询有什么区别？,technical,medium,递归查询：客户端只发一次请求，等待完整结果，上层服务器自行查询下级并返回最终结果，适合普通用户。迭代查询：客户端需多次向不同服务器查询，每次获取下一级地址，直到找到结果，适合 DNS 服务器间通信。
,计算机网络,TCP 和 UDP 的概念和特点分别是什么？,technical,medium,TCP：面向连接、可靠、基于字节流，有流量和拥塞控制，保证有序传输。UDP：无连接、不可靠、基于数据包，速度快，不保证顺序和可靠性，适合实时传输。
,计算机网络,TCP 与 UDP 的主要区别有哪些？,technical,medium,1.连接：TCP 面向连接，UDP 无连接。2.可靠性：TCP 可靠，UDP 不可靠。3.控制：TCP 有流量拥塞控制，UDP 无。4.首部：TCP 20 字节，UDP 8 字节。5.传输：TCP 字节流，UDP 数据报。6.分片：TCP 在传输层，UDP 在 IP 层。
,计算机网络,TCP 和 UDP 分别在什么场景下使用？,technical,easy,TCP：适用于对可靠性要求较高的场景，如文件传输、电子邮件、网页浏览。UDP：适用于对实时性要求高、可容忍少量丢包的场景，如实时游戏、流媒体音视频传输。
,计算机网络,TCP 连接如何确保可靠性？,technical,medium,校验和、序列号、确认应答、超时重传、连接管理、流量控制、拥塞控制。通过序列号和 ACK 跟踪传输，超时未收到确认则重传，滑动窗口防止接收方溢出，动态调整发送速率适应网络状况。
,计算机网络,怎么用 UDP 实现可靠传输？,technical,hard,在应用层实现。关键点：(1) 提供超时重传机制避免丢包；(2) 提供确认序列号进行排序和去重。本端定义首部包含时间戳计算 RTO，采用停等或滑动窗口发送；对端接收后排序并丢弃重复包。常见协议有 RUDP、RTP、UDT。
,计算机网络,TCP 三次握手的过程是什么？,technical,medium,1. SYN: 客户端发 SYN 包给服务器，指定初始序列号。2. SYN+ACK: 服务器回复 SYN+ACK 包，接受请求并指定自己的序列号及确认客户端序列号。3. ACK: 客户端回复 ACK 包，确认服务器序列号加一。此时连接建立。
,计算机网络,TCP 四次挥手的过程是什么？,technical,medium,1. FIN: 客户端发 FIN 报文表示不再发送数据。2. ACK: 服务器回复 ACK 确认终止请求。3. FIN: 服务器发 FIN 报文表示也不再发送数据。4. ACK: 客户端回复 ACK 确认收到，关闭连接。因 TCP 全双工，双方需分别通知停止传输。
,计算机网络,HTTP Keep-Alive 是什么？,technical,easy,是一种 HTTP 协议机制，也称 HTTP 长连接。完成请求响应后不立即关闭连接，保持打开状态以便继续发送请求，减少建连和关连开销，提高性能和效率。HTTP 1.1 默认开启。
,计算机网络,HTTP Keep-Alive 的优缺点是什么？,technical,easy,优点：减少连接建立关闭开销，提高并发性能，共享头部信息。缺点：长时间占用服务器资源，高并发下需设置超时时间平衡资源利用和性能。
,计算机网络,TCP Keep-Alive 是什么？,technical,medium,是在操作系统和网络协议栈级别实现的，通过发送特定的探测数据包来维护连接的活跃性。定期发送空探测包，若收到 ACK 则连接正常；若超时未收到确认，则认为连接断开并触发关闭，从而释放资源。
,计算机网络,TCP Keep-Alive 和 HTTP Keep-Alive 是一个东西吗？,technical,medium,不是同一个概念。HTTP Keep-Alive 是应用层协议机制，用于保持 HTTP 连接复用。TCP Keep-Alive 是操作系统/协议栈级别实现的，通过发送探测包检测连接是否空闲或断开，主要用于维护底层连接活跃性。
,计算机网络,HTTP 短连接和长连接有什么区别？,technical,medium,短连接每次请求需经历建立 TCP、请求、响应、释放连接全过程。长连接通过 HTTP Keep-Alive 复用同一 TCP 连接发送多个请求/应答，避免连接建立和释放的开销。
,计算机网络,TCP 的 Keepalive 机制是什么？,technical,medium,由 TCP 层（内核态）实现，用于检测空闲连接状态。通过定时任务倒计时，超时后发送探测报文给对端，判断对端是否存活。
,计算机网络,CDN 是什么？,technical,easy,全称为内容分发网络（Content Delivery Network）。通过将内容存储在分布式的服务器上，使用户从距离较近的服务器获取内容，减少传输时间和距离，提高速度、减少延迟。
,计算机网络,CDN 的工作流程是怎样的？,technical,medium,1. 用户输入域名，DNS 解析返回最近 CDN 节点 IP。2. 请求路由到最近节点，动态分发。3. 检查缓存，有则直接返回，无则回源获取并缓存。
,计算机网络,CDN 是如何加速的？,technical,medium,1. 就近访问减少延迟。2. 内容缓存静态资源。3. 前置缓存热门内容。4. 智能负载均衡。5. 压缩技术。6. 并行下载支持多路复用。
,计算机网络,Cookie 和 Session 是什么？,technical,easy,都用于管理用户状态和身份。Cookie 通过在客户端（浏览器）记录信息确定身份；Session 通过在服务器端记录信息确定身份。
,计算机网络,Cookie 的工作原理是什么？,technical,medium,"服务器通过 HTTP 响应头 ""Set-Cookie"" 设置 Cookie，浏览器存储并在后续请求中自动携带。服务器读取 Cookie 值判断用户状态或偏好。可设置过期时间。"
,计算机网络,Session 的工作原理是什么？,technical,medium,基于会话标识符（Session ID）操作。首次访问创建唯一 Session ID（通常存于 Cookie），对应服务器存储空间。交互时通过 ID 存取数据，设超时时间自动过期。
,计算机网络,Cookie 和 Session 有什么区别？,technical,medium,1. 存储位置：Cookie 在浏览器，Session 在服务器。2. 容量：Cookie 小（KB），Session 大。3. 安全性：Cookie 易篡改，Session 更安全。4. 传输：Cookie 自动发送，Session ID 需传递。
,计算机网络,TCP 重传机制是怎么实现的？,technical,hard,1. 序号与确认号：发送方维护窗口，等待确认。2. 超时检测：为每个数据段设定时器，超时未收到确认则触发重传，认为数据丢失或损坏。
,计算机网络,TCP 流量控制是怎么实现的？,technical,medium,利用滑动窗口机制。接收方通过 TCP 报文中的窗口字段告知发送方当前可接收窗口大小（缓冲区剩余空间）。发送方根据该大小动态调整发送速率，防止溢出。
,计算机网络,TCP 拥塞控制是怎么实现的？,technical,hard,包括慢启动（指数增长）、拥塞避免（线性增长）、快速重传（连续重复 ACK 触发重传）、快速恢复（不回到慢启动，减半阈值）。目的是防止网络过载。
,计算机网络,TCP 超时重传机制是怎样的？,technical,medium,发送方在超时时间内没收到确认认为数据丢失，重新发送。若仅一个段丢失只重传该段；多段丢失用复杂算法决定。快速重传策略下，接收方连续收到相同确认号时发送冗余确认触发重传。
,计算机网络,什么是单点登录（SSO）？,technical,easy,允许用户一次登录后访问多个关联应用或服务，无需再次输入凭据。优点包括降低密码重用风险、方便用户体验、简化应用开发（将认证授权责任交给 SSO 系统）。
,计算机网络,HTTP 请求的过程是什么？,technical,medium,输入 URL -> 查缓存 -> DNS 解析 -> TCP 三次握手 -> 发送 HTTP 请求 -> 服务器处理返回数据 -> 浏览器渲染（DOM/CSS/JS） -> 关闭连接（四次挥手）。
,计算机网络,HTTP 有哪些优化方案？,technical,medium,TCP 复用、HTTP 复用、内容缓存、文本压缩、SSL 加速、TCP 缓冲。旨在提高服务端响应时间和处理效率，减少带宽占用。
,计算机网络,浏览器地址栏输入 URL 回车后涉及到的流程是什么？,technical,hard,查各级 DNS 缓存（浏览器/OS/路由器/ISP）-> 发起 DNS 查询（ARP 解析网关/DNS 服务器，UDP 53 端口）-> 递归/迭代查询 -> TCP 连接 -> HTTP 交互 -> 渲染展示 -> 断开连接。
,计算机网络,DNS 解析的具体过程是怎样的？,technical,medium,先查本地缓存（浏览器/OS/路由器/ISP），若无则向本地 DNS 服务器发送 UDP 请求（端口 53）。若不在同一子网需 ARP 查询默认网关。未找到则进行递归查询直到获取 IP。
,计算机网络,TCP 数据包封装的具体步骤是什么？,technical,easy,1. 应用层数据添加 TCP 首部；2. 传输层数据添加 IP 首部；3. 网络层数据添加以太网首部并在介质中传输。
,计算机网络,浏览器与目标服务器建立 TCP 连接的流程是怎样的？,technical,medium,先进行 DNS 和 ARP 查询获取 IP 和 MAC 地址，然后经过三次握手建立 TCP 连接。若使用 HTTPS 需重定向至 443 端口并协商加密。
,计算机网络,HTTP 协议和 HTTPS 协议在连接建立上有何区别？,technical,medium,HTTP 直接返回结果；HTTPS 会返回 3 开头重定向消息，端口变为 443，沟通认证加密算法，检查 CA 证书，采用 SSL 加密传输。
,计算机网络,浏览器发送请求的两种主要方式及其含义是什么？,technical,easy,1. GET 请求：要求目标服务器提供输入的网页；2. POST 请求：表示填写的是表单。
,计算机网络,HTTP 响应包一般包含哪些内容？,technical,easy,包含请求的网页、状态码、压缩类型、如何缓存的页面以及设置的 cookie。
,计算机网络,浏览器显示 HTML 页面的主要流程是什么？,technical,medium,1. 渲染 HTML 框架（涉及 Ajax）；2. 检查标记发送 GET 请求获取其他元素（图像/CSS/JS）；3. 利用缓存减少请求；4. 显示页面。
,计算机网络,SYN 攻击的原理是什么？常见的防御方式有哪些？,technical,hard,原理：伪造 IP 发送 SYN，服务端分配资源回复 ACK+SYN 却收不到回应，导致半连接队列被占满。防御：修改队列大小、调整超时重传、启动 syn cookie。
,计算机网络,TCP 保活机制的概念和工作原理是什么？,technical,medium,概念：无活动时定时发送探测报文。机制：对端正常响应重置时间；崩溃则重置连接；不可达则达到探测次数后关闭连接。
,计算机网络,TCP 为什么需要流量控制？它是如何实现的？,technical,medium,原因：防止双方网速不同导致接收方处理不过来或缓冲区溢出。实现：通过接收窗口 win 变量控制发送速率，win=0 时发送方停止发送。
,计算机网络,什么是操作系统？它有哪些核心特征？,technical,easy,定义：介于硬件和应用之间的系统软件，管理资源。特征：并发（同一时间间隔）、共享（资源共用）、虚拟（物理变逻辑）、异步（速度不可预知）。
,计算机网络,操作系统的并发与并行有什么区别？,technical,easy,并发指的是同一时间间隔内发生多个事件；并行指的是同一时刻发生多个事件。
,计算机网络,操作系统的主要功能有哪些？,technical,medium,1. 资源分配与回收（CPU/内存等）；2. 为应用程序提供服务（系统调用）；3. 管理应用程序生命周期；4. 内核功能（调度、内存、通信等）。
,计算机网络,操作系统在计算机系统中扮演什么角色？,technical,easy,1. 管理者：管理 CPU、内存、外存、IO 及安全性；2. 魔术师：虚拟化资源，让进程感觉独占 CPU 和内存。
,计算机网络,用户程序与操作系统之间是如何交互的？,technical,easy,相互调用关系。用户程序运行在操作系统之上，使用其服务并被监控，进程结束后由操作系统回收资源。
,计算机网络,进程的概念是什么？,technical,easy,进程是具有独立功能的程序在一个数据集合上运行的过程，是系统进行资源分配和调度的一个独立单位。它是运行中的程序，由静态文件加载到内存后由 CPU 执行指令形成。
,计算机网络,进程控制块（PCB）包含哪些信息？,technical,medium,PCB 是进程存在的唯一标识，描述进程基本情况和运行状态。包括：进程描述信息（ID）、控制管理信息（状态、优先级）、资源分配清单（内存、文件、I/O）、CPU 相关信息（寄存器值）。通常通过链表组织。
,计算机网络,并发与并行有什么区别？,technical,easy,并发指单个处理核在很短时间内分别执行多个进程；并行指多个处理核同时执行多个进程。并发涉及 CPU 切换，需记录当前进程状态以备恢复执行。
