node_id,skill_tag,question,question_type,difficulty,answer_key
,Redis,集群脑裂带来数据丢失怎么办,technical,medium,"当主节点发现从节点下线或者通信超时的总数量⼩于阈值时，那么禁⽌主节点进⾏写数据，直接把错误返回给客户
端。设置主节点连接的从节点中⾄少有  N 个从节点，并且主节点进⾏数据复制时的  ACK 消息延迟不能超过  T 秒，
否则，主节点就不会再接收客户端的写请求了。等到新主节点上线时，就只有新主节点能接收和处理客户端请求，
此时，新写的数据会被直接写到新主节点中。⽽原主节点会被哨兵降为从节点，即使它的数据被清空了，也不会有
新数据丢失。"
,Redis,Redis过期删除,technical,medium,"在Redis中，可以为键设置过期时间，使得键在⼀定时间后⾃动过期并被删除。你可以使⽤ EXPIRE 命令或SET 命
令的EX 选项来设置过期时间，因此需要有相应的机制将已过期的键值对删除，⽽做这个⼯作的就是过期键值删除
策略。
过期删除策略有哪些
定时删除： 设置  key 的过期时间时，同时创建⼀个定时事件，当时间到达时，由事件处理器⾃动执⾏  key 的
删除操作。 这样可以保证过期的  key 会被尽快删除，但删除过期  key 会占⽤⼀部分  CPU  时间，对 CPU不友
好。
惰性删除：  不主动删除过期键，每次从数据库访问  key 时，都检测  key 是否过期，如果过期则删除该  key。
这样会使⽤很少的系统资源，对 CPU友好，但是可能会导致过期 key⻓期不被删除，浪费内存空间。
定期删除： 每隔⼀段时间「随机」从数据库中取出⼀定数量的  key 进⾏检查，并删除其中的过期 key。这种
⽅法减少了删除操作对 cpu的影响，也减少了内存空间的浪费，但是效果也没有两者好，且难以确定删除操作
执⾏的时⻓和频率。"
,Redis,Redis过期删除策略是什么,technical,medium,"Redis 选择「惰性删除 +定期删除」这两种策略配和使⽤ ，以求在合理使⽤  CPU 时间和避免内存浪费之间取得平
衡。
1. 惰性删除依据 expireIfNeeded  函数来实现，每次返回或者修改 key之前，都会调⽤该函数检查 key 是否过期
如果过期，删除该 key, lazyfree_lazy_expire  参数决定是同步删除还是异步删除，然后返回 null 给
客户端
如果没有过期，则返回正常的键给客户端
2. 定期删除的做法是 每隔⼀段时间「随机」从数据库中取出⼀定数量的   key 进⾏检查，并删除其中的过期
key。
默认每隔 10s检查⼀次数据库，配置键为  hz: 10"
,Redis,从过期字典中随机抽取  20 个 key,technical,easy,"检查这  20 个 key 是否过期，并删除已过期的  key；
如果本轮检查的已过期  key 的数量，超过  5 个（ 20/4），也就是「已过期  key 的数量」占⽐「随机抽取  key
的数量」⼤于  25%，则继续重复步骤  1；如果已过期的  key ⽐例⼩于  25%，则停⽌继续删除过期  key，然后
等待下⼀轮再检查。"
,Redis,Redis内存淘汰,technical,easy,"Redis通过参数
删除⼀些键以释放内存。"
,Redis,内存淘汰策略,technical,medium,"1. 不进⾏数据淘汰  来设定最⼤运⾏内存。当系统内存不⾜时， Redis会根据配置的淘汰策略来
NoEviction ： 如果内存不⾜以执⾏写操作， Redis将返回错误，默认的淘汰策略。
2. 进⾏数据淘汰
VolatileTTL ：优先淘汰更早过期的键值。
VolatitleLRU : 只对带有过期时间的键使⽤ LRU策略，其他键使⽤ NoEviction 策略。
VolatitleRandom ： 只对带有过期时间的键使⽤随机淘汰，其他键使⽤ NoEviction 策略。
VolatitleLFU : 只对带有过期时间的键使⽤ LFU策略，其他键使⽤ NoEviction 策略。
AllKeysLRU ： 根据最近最少使⽤的原则淘汰最久未使⽤的键。
maxmemory <bytes>
AllKeysRandom ： 随机选择⼀个键进⾏淘汰。
AllKeysLFU ： 根据最少频繁使⽤的原则淘汰最少使⽤的键。
可以使⽤  命令，来查看当前  Redis  的内存淘汰策略"
,Redis,Redis的LRU算法和 LFU算法有什么区别,technical,medium,"1. LRU（Least  Recently  Used）：
LRU算法假设最近被访问的数据更有可能在未来被再次访问，所以选择 最近最少被使⽤的对象 进⾏淘
汰。
Redis 实现的是⼀种 近似  LRU 算法，在 Redis 的对象结构体中添加⼀个额外的字段，⽤于记录此数据的
最后⼀次访问时间 。当  Redis  进⾏内存淘汰时，会使⽤ 随机采样的⽅式来淘汰数据 ，它是随机取  5 个值
（此值可配置），然后 淘汰最久没有使⽤的那个 。
2. LFU（Least  Frequently  Used）：
LFU算法假设使⽤频率较低的对象在未来仍然会较少被访问，所以选择使⽤频率最低的对象进⾏淘汰。
LFU维护⼀个使⽤计数，每当⼀个对象被访问时，其使⽤计数增加。在需要淘汰对象时，选择使⽤计数
最低的对象淘汰。"
,Redis,Redis缓存,technical,easy,因为⽤户请求访问数据库的请求数量⽐较多时，数据库很容易崩溃，所以⼀般将 Re  dis作为数据库的缓存层，
,Redis,什么是缓存雪崩,technical,hard,"缓存雪崩：在某个时间点，缓存中的⼤量数据同时失效，⼤量请求都需要重新计算或重新获取数据，数据库压⼒剧
增。这可能是由于缓存的过期时间设置相近，导致在某个时间点同时失效。或者 Redis故障宕机。
1. ⼤量数据同时过期
针对⼤量数据同时过期⽽引发缓存雪崩问题，常⻅的应对⽅法有以下⼏种：
均匀设置过期时间 : 避免将⼤量数据设置成同⼀个过期时间，可以给这些数据的过期时间加⼀个随机数。
互斥锁：如果发现访问的数据不在  Redis ⾥，就加个互斥锁，保证同⼀时间内只有⼀个请求来构建缓存
后台更新缓存：让缓存 “永久有效 ”，并将更新缓存的⼯作交由后台线程定时更新。
2. Redis故障宕机
针对  Redis  故障宕机⽽引发的缓存雪崩问题，常⻅的应对⽅法有下⾯这⼏种：
服务熔断或请求限流机制：
服务熔断：暂停业务应⽤对缓存服务的访问，直接返回错误
请求限流：只将少部分请求发送到数据库进⾏处理，再多的请求就在⼊⼝直接拒绝服务
构建 Redis缓存⾼可靠集群：
通过主从节点的⽅式构建  Redis  缓存⾼可靠集群 ，
如果   Redis   缓存的主节点故障宕机，从节点可以切换成为主节点"
,Redis,什么是缓存击穿,technical,easy,"缓存击穿：当某个 “热点数据 ”过期时，⼤量并发请求查询这个缓存不存在的数据时，导致请求直接访问数据库，增
加数据库的负载。缓存击穿是缓存雪崩的⼀个⼦集，可以使⽤前⾯说到的⽅案，添加互斥锁或者后台更新缓存。"
,Redis,什么是缓存穿透,technical,easy,"缓存穿透要访问的数据 既不在缓存中，也不在数据库中 ，这样就⽆法构建缓存数据，后续所有的请求都会向数据库
查找，增加数据库的负载。
出现缓存穿透⼀般是因为以下两种原因：
业务误操作，缓存中的数据和数据库中的数据都被误删除了
恶意攻击，通过构造不存在的  key ⼤量访问缓存，导致对数据库的频繁查询。
对应的解决办 法 3种："
,Redis,对⾮法请求做限制,technical,easy,"针对查询的数据，在缓存中设置⼀个空值或者默认值
使⽤布隆过滤器快速判断数据是否存在，避免通过查询数据库来判断数据是否存在。"
,Redis,细分为「读策略」和「写策略」,technical,medium,"写策略的步骤：
更新数据库中的数据；
删除缓存中的数据。
读策略的步骤：
如果读取的数据命中了缓存，则直接返回数据；
如果读取的数据没有命中缓存，则从数据库中读取数据，然后将数据写⼊到缓存，并且返回给⽤户。
「先更新数据库  + 再删除缓存」的⽅案，是可以保证数据⼀致性的 ，但是每次更新数据的时候，缓存的数据都会被
删除，这样会对缓存的命中率带来影响。
如果业务对缓存命中率有很⾼的要求，我们可以采⽤「更新数据库  + 更新缓存（不是删除缓存，⽽是更新缓存） 」
的⽅案，因为更新缓存并不会出现缓存未命中的情况，但是在两个更新请求并发执⾏的时候，会出现数据不⼀致的
问题，可以⽤以下⼿段来解决。
在更新缓存前先加个 分布式锁 ，保证同⼀时间只运⾏⼀个请求更新缓存，就会不会产⽣并发问题了。
在更新完缓存时，给缓存加上较短的 过期时间"
,Redis,引⼊消息队列,technical,easy,"如果应⽤ 删除缓存失败 ，可以从消息队列中重新读取数据，然后再次删除缓存，这个就是 重试机制 。如果重试
超过的⼀定次数，还是没有成功，就需要向业务层发送报错信息了。
如果删除缓存成功 ，就要把数据从消息队列中移除，避免重复操作，否则就继续重试。"
,Redis,订阅BINLog,technical,easy,"订阅  binlog  ⽇志，拿到具体要操作的数据，然后再执⾏缓存删除。可以让删除服务模拟⾃⼰伪 装成⼀个  MySQL  的
从节点，向  MySQL  主节点发送  dump  请求，主节点收到请求后，就会开始推送  BINLog  ，删除服务解析  BINLog
字节流之后，转换为便于读取的结构化数据，再进⾏删除。
⾯试题"
,Redis,"什么是 Redis , 具有哪些特点",technical,easy,"Redis是⼀个基于内存的数据库， 读写速度⾮常快，通常被⽤作缓存 、消息队列、分布式锁和键值存储数据库。它
⽀持多种数据结构，如字符串、哈希表、列表、集合、有序集合等，  Redis 还提供了分布式特性，可以将数据分布
在多个节点上，以提⾼可扩展性和可⽤性。"
,Redis,Redis为什么快,technical,medium,"基于内存操作 ：  传统的磁盘⽂件操作相⽐减少了 IO，提⾼了操作的速度。
⾼效的数据结构： Redis专⻔设计了 STRIN G、LIST、HASH等⾼效的数据结构，依赖各种数据结构提升了读写
的效率。
单线程：单线程操作省去了上下⽂切换带来的开销和 CPU的消耗，同时不存在资源竞争，避免了死锁现象的发
⽣。
I/O多路复⽤：采⽤ I/O多路复⽤机制同时监听多个 Socket，根据 Socket上的事件来选择对应的事件处理器进⾏
处理。"
,Redis,为什么 Redis是单线程,technical,medium,"Redis单线程指的是：⽹络请求模块使⽤单线程进⾏处理，其他模块仍⽤多个线程，单线程减少了上下⽂切换的开
销，也减少了资源竞争⽽导致的锁的问题，提升了整体性能。
官⽅答案是：因为 CPU不是Redis的瓶颈， Redis的瓶颈最有可能是机器内存或者⽹络带宽。既然单线程容易实现，
⽽且CPU不会成为瓶颈，那就顺理成章地采⽤单线程的⽅案了。
Redis为什么⼜要引⼊多线程呢
因为 Redis的瓶颈不在内存，⽽是在⽹络 I/O模块带来 CPU的耗时，所以 Redis6.0的多线程是⽤来处理⽹络 I/O这部
分，充分利⽤ CPU资源，减少⽹络 I/O阻塞带来的性能损耗。 Redis引⼊的多线程  I/O 特性对性能提升⾄少是⼀倍以
上。"
,Redis,Redis数据类型  【常问】,technical,medium,"Redis 常⻅的五种数据类型： String（字符串）， Hash（哈希）， List（列表）， Set（集合）及  Zset(sorted
set：有序集合 )。
1. 字符串STRING ：存储字符串数据，最基本的数据类型。
2. 哈希表HASH ：存储字段和值的映射，⽤于存储对象。
3. 列表LIST ：存储有序的字符串元素列表。
4. 集合SET ：存储唯⼀的字符串元素，⽆序。
5. 有序集合ZSET ：类似于集合，但每个元素都关联⼀个分数，可以按分数进⾏排序。
Redis版本更新，⼜增加了⼏种数据类型，
BitMap : 存储位的数据结构，可以⽤于处理⼀些位运算操作。
HyperLogLog  ：⽤于基数估算的数据结构，⽤于统计元素的唯⼀数量。
GEO ： 存储地理位置信息的数据结构。
Stream ：专⻔为消息队列设计的数据类型。"
,Redis,Redis数据类型的应⽤场景,technical,medium,"Redis 五种常⻅数据类型的应⽤场景：
String   类型的应⽤场景：缓存对象、常规计数、分布式锁、共享 session信息等。
List 类型的应⽤场景：消息队列（有两个问题： 1. ⽣产者需要⾃⾏实现全局唯⼀  ID；2. 不能以消费组形式消
费数据）等。
Hash 类型：缓存对象、购物⻋等。
Set  类型：聚合计算（并集、交集、差集） 场景，⽐如点赞、共同关注、抽奖活动等。
Zset  类型：排序场景，⽐如排⾏榜、电话和姓名排序等。
Redis   后续版本⼜⽀持四种数据类型，它们的应⽤场景如下：
BitMap（2.2   版新增）： ⼆值状态统计的场景，⽐如签到、判断⽤户登陆状态、连续签到⽤户总数等；
HyperLogLog （2.8 版新增）：海量数据基数统计的场景，⽐如百万级⽹⻚  UV 计数等；
GEO（3.2  版新增）： 存储地理位置信息的场景，⽐如滴滴叫⻋；
Stream（5.0 版新增）：消息队列，相⽐于基于  List 类型实现的消息队列，有这两个特有的特性：⾃动⽣成
全局唯⼀消息 ID，⽀持以消费组形式消费数据。"
,Redis,Redis底层使⽤了什么数据结构,technical,hard,"1. SDS: 简单动态字符串：⽤于存储⼆进制安全的字符串数据，包含字符串的⻓度信息以及字符数组，⽀持动态
扩展。
2. 双端链表： Redis中的List  就是⽤双端链表实现的，⽀持在两端进⾏元素的快速插⼊和删除。
3. 压缩列表：紧凑的由连续内存块组成的顺序型数据结构，可以在元素较少时减少内存占⽤。
4. 哈希表：⽤于实现  Redis 的哈希表数据类型。它使⽤两种不同的底层实现： ziplist 和哈希表，当哈希表的元素
较少时，使⽤压缩列表（ ziplis t）来存储，⽽在元素较多时，切换到更为传统的哈希表结构。
5. 整数集合：整数集合是⼀种专⻔⽤于存储整数值的数据结构，通过紧凑的⼆进制表示，提⾼了整数存储的效
率。整数集合被⽤于存储 Redis中的集合数据结构的整数元素。
6. 跳表：跳跃表是⼀种 在链表基础上改进过来的，实现了⼀种「多层」的有序链表 ，当数据量很⼤时，跳表的查
找复杂度就是 O(logN)。⽤于实现有序集合（ Sorted Set）。
7.  quicklist  ： quicklist  就是双向链表  + 压缩列表组合， quicklist  就是⼀"
,Redis,Redis与MySQL的区别是什么,technical,medium,"Redis基于键值对，⽀持多种数据结构；⽽ MySQL是⼀种关系型数据库，使⽤表来组织数据。
Redis将数据存在内存中，通过持久化机制将数据写⼊磁盘， MySQL通常将数据存储在磁盘上。
Redis不使⽤ SQL，⽽是使⽤⾃⼰的命令集， MySQL使⽤SQL来进⾏数据查询和操作。
Redis以⾼性能和低延迟为⽬标，适⽤于读多写少的应⽤场景， MySQL 适⽤于需要⽀持复杂查询、事务处
理、拥有⼤规模数据集的场景。
Redis 更适合处理⾼速、⾼并发的数据访问，以及需要复杂数据结构和功能的场景，在实际应⽤中，很多系统会同
时使⽤  MySQL 和 Redis。"
,Redis,Redis与Memcached 有什么区别,technical,easy,"Redis⽀持更多的数据结构，⽽ Memcached 主要关注于简单的键值存储。
Redis⽀持数据的持久性，⽽ Memcached 重启服务会导致数据丢失。
Redis通常⽐ Memcached更快，部分原因是由于 Redis采⽤单线程模型，⽽ Memcached使⽤多线程来处理并
发请求"
,Redis,总结来说 Redis适⽤于需要更丰富数据结构和功能、需要数据持久性⽀持、以及对⾼可⽤性有要求的场景，⽽,technical,easy,"Memcached ：适⽤于简单的键值对缓存。
Redis为什么不使⽤红⿊树，⽽使⽤跳表
1. 跳表相对于红⿊树来说实现更加简单
2. 跳表是⼀种相对简单的数据结构，更容易理解和调试。
3. 跳表对于范围查询的⽀持较好，这符合有序集合数据类型的特性。有序集合中的元素是有序的，⽽跳表天然⽀
持按范围查找。
4. 跳表在插⼊和删除操作上的性能表现较好，尤其是在有序集合的场景下。"
,Redis,Redis实现分布式锁,technical,medium,"使⽤SETNX 命令，只有插⼊的 key不存在才插⼊，如果 SETN X的key存在就插⼊失败， key插⼊成功代表加锁成功，
否则加锁失败；解锁的过程就是将 key删除，保证执⾏操作的客户端就是加锁的客户端 ，加锁时候要设
置unique_value  ，解锁的时候，要先判断锁的  是否为加锁客户端，是才将  键删除。
此外要给锁设置⼀个过期时间，以免客户端拿到锁后发⽣异常，导致锁⼀直⽆法释放，可以指定
过期时间。  参数设置"
,Redis,Redis持久化机制有哪些【常问】,technical,easy,"AOF  ⽇志：每执⾏⼀条写操作命令，就把该命令以追加的⽅式写⼊到⼀个⽂件⾥；
RDB 快照：将某⼀时刻的内存数据，以⼆进制的⽅式写⼊磁盘；
混合持久化⽅式 ：Redis  4.0 新增的⽅式，集成了  AOF 和 RBD  的优点；"
,Redis,AOF的三种写回策略,technical,medium,"Always、Everysec  和  No，这三种策略在可靠性上是从⾼到低，⽽在性能上从低到⾼。
Alway s是每次写操作命令执⾏完后，同步将  AOF ⽇志数据写回硬盘； Everyse c每次写操作命令执⾏完后，先将
命令写⼊到  AOF ⽂件的内核缓冲区，然后每隔⼀秒将缓冲区⾥的内容写回到硬盘； No就是不控制写回硬盘的时
机。每次写操作命令执⾏完后，先将命令写⼊到  AOF ⽂件的内核缓冲区，再由操作系统决定何时将缓冲区内容写
回硬盘。"
,Redis,什么是 Redis事务,technical,hard,"在  Redis   中，事务是⼀组命令的有序执⾏序列，它们被⼀起执⾏，⽽在执⾏期间不会被其他客户端的命令打断。
Redis 使⽤  MULTI 和 EXEC 命令来实现事务。
基本流程如下：
MULTI： 开始⼀个事务，标记事务的开始。
在 MULTI  和 EXEC  之间，可以输⼊多个  Redis  命令。这些命令并不会⽴即执⾏，⽽是放⼊⼀个队列中，等待
执⾏。
EXEC： 执⾏所有在  MULTI  和 EXEC  之间输⼊的命令。这些命令作为⼀个事务⼀起执⾏，⽽且是按照顺序执
⾏的。如果在  EXEC  之前发⽣错误，整个事务会被取消。
如果事务执⾏成功，客户端会收到⼀个包含所有命令执⾏结果的数组。
如果事务执⾏失败（ ⽐如在  MULTI  和 EXEC  之间发⽣了错误），那么事务中的所有命令都不会被执⾏， Redis
将回滚到  MULTI 命令执⾏之前的状态。
在事务中，还可以使⽤  WATCH  命令来监视⼀个或多个键。如果在事务执⾏期间监视的键被其他客户端修改了，事
务就会被取消，从⽽确保事务执⾏的原⼦性。
SET lock_key unique_value N"
,Redis,PSYNC 缓存中的热点数据和冷数据是什么,technical,easy,"热数据指的就是访问次数较多的数据
冷数据就是访问很少或者从不访问的数据
只有热数据，缓存才有价值。"
,Redis,Redis集群模式有哪些,technical,medium,"主从复制：将⼀个 Redis实例的数据复制到其他实例，其中⼀个是主节点，其余是从节点。主节点将写操作传
播到所有从节点。
哨兵：监控 Redis实例的状态，发现主节点的故障并⾃动进⾏故障转移。
切⽚集群：将数据分布在不同的服务器上，以此来降低系统对单主节点的依赖
Redis的哨兵是⽤来做什么的
Redis哨兵⽤于监控 Redis实例的状态，发现主节点的故障并⾃动进⾏故障转移。
监控：监控  Redis 主服务器和从服务器的状态，包括连接状态、是否能够执⾏命令、是否有持久性问题等
故障转移：当  Sentinel （哨兵）发现主服务器不可⽤时（⽐如宕机）， 它会通过⼀定的选举机制选择⼀个从
服务器升级为新的主服务器，然后通知其他从服务器将其切换到新的主服务器。"
,Redis,主从模式的同步过程,technical,medium,"连接协商：从服务器先发送命令给主服务器表示要进⾏数据同步，命令内容包括 主服务器的 runID和复制进度
两个参数，主服务器收到命令之后会给从服务响应命令，响应包括 主服务器的 runID和复制进度 。从服务器收
到响应之后会记录这两个值。
主从数据同步：主服务器执⾏  命令，⽣成  RDB  快照⽂件。这个⽂件包含了主服务器当前时刻的数据
状态，将⽣成的  RDB  快照⽂件发送给从服务器。从服务器接收到  RDB  快照⽂件后，通过
载到内存中，从服务器的数据现在与主服务器的数据⼀致。  命令将其加
主服务器开启增量同步 ：主服务器将开启   TCP  连接，等待从服务器连接，并开始记录所有的写命令，将它们
发送给从服务器，从服务器连接到主服务器，执 ⾏ 命令，开始接收主服务器发送的增量同步命令， 从
服务器按顺序执⾏主服务器发送的所有写命令，确保与主服务器同步。"
,Redis,判断节点是否存活,technical,easy,"每个哨兵定期向  Redis  服务器发送  PING  命令，以检测服务器是否处于活跃状态。如果哨兵连续⼀定次数未收到服
务器的响应，就认为服务器主观下线。然后哨兵会从从节点中选择⼀个作为主节点。"
,Redis,选出新主节点,technical,medium,"在发现主服务器下线后，哨兵会协调选举⼀个新的主服务器。这个过程中，哨兵会考虑每个可⽤的从服务器，选择
⼀个作为新的主服务器，并将其他从服务器配置为复制新的主服务器。
具体过程：
选择候选从服务器：  哨兵会从可⽤的从服务器中选择⼀组候选服务器，通常选择复制偏移量（ replication
offset）最⼤的从服务器。
计算投票：    每个哨兵为每个候选从服务器投票。投票的考量因素包括从服务器的复制偏移量、连接质量、优
BGSAVE
LOAD
先级等。
达成共识：   哨兵们根据投票结果达成共识，选择⼀个从服务器作为新的主服务器。这通常需要获得多数哨兵 的
同意。"
,Redis,更新配置信息,technical,easy,"⼀旦新的主服务器被选出，哨兵会更新  Redis 集群的配置信息，包括将新的主服务器的地址和端⼝通知给其他哨兵
和客户端。
通知客户端
哨兵会向客户端发送通知，告知客户端新的主服务器的位置，以便客户端能够重新连接。"
,Redis,缓存雪崩、击穿、穿透和解决办法【常问】,technical,medium,"1. 缓存雪崩是指在某个时间点，⼤量缓存同时失效，导致请求直接访问数据库或其他后端系统，增加了系统负
载。
对于缓存雪崩，可以通过合理设置缓存的过期时间，分散缓存失效时间点，或者采⽤永不过期的策略，再结合
定期更新缓存。
2. 缓存击穿是指⼀个缓存中不存在但是数据库中存在的数据，当有⼤量并发请求查询这个缓存不存在的数据时，
导致请求直接访问数据库，增加数据库的负载。典型的场景是当⼀个缓存中的数据过期或被清理，⽽此时有⼤
量请求访问这个缓存中不存在的数据，导致⼤量请求直接访问底层存储系统。
对于缓存击穿，可以采⽤互斥锁（例如分布式锁） 或者在查询数据库前先检查缓存是否存在，如果不存在再允
许查询数据库，并将查询结果写⼊缓存。
3. 缓存穿透是指查询⼀个在缓存和数据库都不存在的数据，这个数据始终⽆法被缓存，导致每次请求都直接访问
数据库，增加数据库的负载。典型的情况是攻击者可能通过构造不存在的  key ⼤量访问缓存，导致对数据库的
频繁查询。
对于缓存穿透，可以采⽤布隆过滤器等⼿段来过滤掉恶意请求，或者在查询数据库前先进⾏参数的合法性校
验。"
,Redis,如何保证数据库和缓存的⼀致性【常问】,technical,hard,"Cache  Aside
原理：先从缓存中读取数据，如果没有就再去数据库⾥⾯读数据，然后把数据放回缓存中，如果缓存中可以找
到数据就直接返回数据；更新数据的时候先把数据持久化到数据库，然后再让缓存失效。
问题：假如有两个操作⼀个更新⼀个查询，第⼀个操作先更新数据库，还没来及删除数据库，查询操作可能拿
到的就是旧的数据；更新操作⻢上让缓存失效了，所以后续的查询可以保证数据的⼀致性；还有的问题就是有
⼀个是读操作没有命中缓存，然后就到数据库中取数据，此时来了⼀个写操作，写完数据库后，让缓存失效，
然后，之前的那个读操作再把⽼的数据放进去，也会造成脏数据。
可⾏性：出现上述问题的概率其实⾮常低，需要同时达成读缓存时缓存失效并且有并发写 的操作。数据库读写
要⽐缓存慢得多，所以读操作在写操作之前进⼊数据库，并且在写操作之后更新，概率⽐较低。
Read/Write  Through
原理：Read/Write    Through原理是把更新数据库（ Repository ）的操作由缓存代理，应⽤认为后端是⼀个单
⼀的存储，⽽存储⾃⼰维护⾃⼰的缓存。
Read Through ：就是在查询操作中"
,Redis,Redis过期删除策略有哪些,technical,easy,"定时删除：设置  key 的过期时间，当时间到达时，⾃动执⾏  key 的删除操作。
惰性删除：  每次从数据库访问  key 时，都检测  key 是否过期，如果过期则删除该  key。
定期删除： 每隔⼀段时间「随机」从数据库中取出⼀定数量的  key 进⾏检查，并删除其中的过期 key。"
,Redis,Redis  选择「惰性删除 +定期删除」这两种策略配和使⽤,technical,easy,"在应⽤中是怎么使⽤ Redis的
可以⽤作缓存层，存储频繁访问的数据，提⾼访问速度。
⽤作消息队列，通过发布订阅模式传递消息。
存储会话数据、计数器等。
设计模式
想要了解更多设计模式，可以查看 卡码⽹设计模式精讲"
,Redis,常⽤设计模 式,technical,medium,"单例模式
单例设计模式是⼀种 确保⼀个类只有⼀个实例，并提供⼀个全局访问点来访问 该实例的创建模式。
优点：
有些实例，全局只需要⼀个就够了，使⽤单例模式就可以避免⼀个全局使⽤的类，频繁的创建与销毁，耗费系统资
源。
关键概念
1. ⼀个私有构造函数（确保只能单例类⾃⼰创建实例 ）：
单例类通常会将其构造函数设为私有，以防⽌外部代码直接实例化对象。
2. ⼀个私有静态变量（确保只有⼀个实例 ）
单例类通常包含⼀个私有的静态变量，⽤于保存该类的唯⼀实例。
3. ⼀个公有静态函数（给使⽤者提供调⽤⽅法 ）
单例类提供⼀个公共的静态⽅法，⽤于获取该类的实例。如果实例不存在，则在该⽅法内部创建实例并返回。
简单来说就是，单例类的构造⽅法不让其他⼈修改和使⽤；并且单例类⾃⼰只创建⼀个实例，这个实例，其他⼈也
⽆法修改和直接使⽤；然后单例类提供⼀个调⽤⽅法，想⽤这个实例，只能调⽤。这样就确保了全局只创建了⼀个
实例。"
,Redis,为什么使⽤  volatile  关键字修饰了  uniqueInstance  实例变量？,technical,medium,"这段代码执⾏时分为三步：
1. 为 uniqueInstance  分配内存空间
2. 初始化uniqueInstance
3. 将 指向分配的内存地址
正常的执⾏顺序当然是  1>2>3  ，但是由于  JVM 具有指令重排的特性，执⾏顺序有可能变成  1>3>2。
单线程环境时，指令重排并没有什么问题；多线程环境时，会导致有些线程可能会获取到还没初始化的实例。
例如：线程 A 只执⾏了  1 和 3 ，此时线程 B来调⽤  getUniqueInstance()  ，发现  不为空，便
获取
解决办法就是加⼀个  实例，但是其实此时的
关键字修饰  还没有初始化。
， volatile  会禁⽌  JVM 的指令重排，就可以保
证多线程环境下的安全运⾏。
优点：
延迟实例化，节约了资源；线程安全；并且相对于线程安全的懒汉式，性能提⾼了。
缺点：
volatile   关键字，对性能也有⼀些影响。"
,Redis,防⽌反序列化,technical,hard,"序列化：
把java对象转换为字节序列的过程；
public class Singleton
{ private Singleton () {}
// 静态内部类持有实例
private static class SingletonHolder {
private static final Singleton instance = new Singleton ();
}
// 公共静态⽅法，返回实例
public static Singleton  getInstance ()
{ return SingletonHolder .instance ;
}
}
readResolve ();
private Object readResolve ();
throws
ObjectStreamException
{ return singleton ;
} 反序列化：
通过这些字节序列在内存中新建 java对象的过程；
说明：
反序列化将⼀个单例实例对象写到磁盘再读回来，从⽽获得了⼀个新的实例。
我们要防⽌反序列化，避免得到多个实例，枚举类天然防⽌反序列化。
其他单例模式  可以通过  重"
,Redis,单例设计模式适⽤于以下⼀些场景,technical,hard,"资源共享：当多个模块或系统需要共享某⼀资源时，可以使⽤单例模式确保该资源只被创建⼀次，避免重复创
建和浪费资源。
控制资源访问：单例模式可以⽤于控制对特定资源的访问，例如数据库连接池、线程池等。
配置管理器：当整个应⽤程序需要共享⼀些配置信息时，可以使⽤单例模式将配置信息存储在单例类中，⽅便
全局访问和管理。
⽇志记录器：单例模式可以⽤于创建⼀个全局的⽇志记录器，⽤于记录系统中的⽇志信息。
线程池：在多线程环境下，使⽤单例模式管理线程池，确保线程池只被创建⼀次，提⾼线程池的利⽤率。
缓存：单例模式可以⽤于实现缓存系统，确保缓存只有⼀个实例，避免数据不⼀致性和内存浪费。
应⽤场景举例：
1. ⽹站计数器
2. 应⽤程序的⽇志应⽤
3. Web项⽬中的配置对象的读取
4. 数据库连接池
5. 多线程池
......
使⽤场景总结：
（1） 频繁实例化然后⼜销毁的对象，使⽤单例模式可以提⾼性能
（2） 经常使⽤的对象，但实例化时耗费时间或者资源多，如数据库连接池，使⽤单例模式，可以提⾼性能，降低
资源损坏
（3） 使⽤线程池之类的控制资源时，使⽤单例模式，可以⽅便资源之间的通信
⼯⼚模式
概"
,Redis,成了⼯⼚⽅法和抽象⼯⼚两类,technical,medium,"优点：
解耦：将对象的创建和使⽤进⾏分离，客户端代码与具体产品类的实例化过程解耦，客户端只需要知道⼯⼚的
接⼝和抽象产品的接⼝，⽽不需要关⼼具体的实现类。
可复⽤：对于创建过程⽐较复杂且在很多地⽅都使⽤到的对象，通过⼯⼚模式可以提⾼对象创建的代码的复⽤
性。
易于扩展：添加新的产品类时，只需要扩展相应的具体产品和具体⼯⼚，⽽不需要修改已有的代码，符合开闭
原则。
更符合⾯向对象的设计原则：通过⼯⼚模式，将对象的创建封装在⼯⼚类中，使得系统更符合单⼀职责原则。"
